评分,用户,评论详情,日期,IP位置
5分 超棒,带着女儿游中国,来到镇远，这是一个不用推介的景点，每人都会去的，而且也值得一看，过了祝圣桥就是。是儒释道三教合一的景点。建筑是它的最大特点，登高远眺也不错。门票60有点贵，,2019-02-26,IP属地：未知
5分 超棒,M28****0420,就在祝圣桥桥头，文化底蕴深厚，融合了镇远的历史人文和古代中国的神仙名人，可以慢慢地边走边品味，全程花了一个半小时，推荐的游览时间是40分钟到1小时，景区五点半关门，建议16:30之前到比较好。,2025-05-02,IP属地：贵州
5分 超棒,U35373****330787,非常值得一看。青龙洞景区面临㵲水河、背邻悬崖。被称为中国三大悬空寺之一，是国家重点文物保护单位，是镇远古城最具特色的古建筑群。主要景点有祝圣桥、万寿宫、紫阳洞、青龙洞等。游览需要1-2小时。,2024-10-25,IP属地：贵州
5分 超棒,jia****net,依山而间的悬挑建筑，里面供奉了儒佛道三家，和山西悬空寺类似，但没有悬空寺险，景区不算大，建议请个导游讲解，否则完全看不懂，最上面的青龙洞是镇远古镇的八卦眼位，国庆节下面的戏台还有人表演相声,2024-10-07,IP属地：贵州
5分 超棒,老少皆宜（程世荣）,贵州镇远的青龙洞景区，是一处集佛教、道教和儒家文化的景区，这里景色优美、依山傍水，和镇远古城共同组成一个旅游景区。非常值得一来。,2023-06-09,IP属地：北京
5分 超棒,M95****13,站在玉皇阁上可以看到整个镇远的风景，满目青山，一弯碧水，尽收眼底。建筑群建在悬崖峭壁之上，集儒、道、佛、会馆、桥梁及绎道建筑文化于一身，既有园林韵味，又具有寺院风格。,2019-10-29,IP属地：未知
5分 超棒,320****181,依山而建的一系列建筑，房柱错落支撑于山石之上，儒释道合一。登高可远望镇远城全貌。山下的江西会馆将佛家与儒家道家的建筑连成一体。总的来说，是很有特色的建筑群。楼梯爬上爬下需注意安全。,2023-08-11,IP属地：贵州
5分 超棒,老少皆宜（程世荣）,贵州镇远古城的青龙洞景区非常漂亮，来镇远古城的游客都不会错过这个景点。青龙洞是佛教文化、道教文化和儒家文化的集中展示地。,2023-07-01,IP属地：天津
5分 超棒,KS炎炎,青龙洞位于贵州省镇远古城的中和山上，峭壁悬崖，山势挺拔，可以看到佛教经殿，道教庙堂，儒家书院等，站在最高处可以俯瞰整个镇远古城，景色格外优美,2021-04-22,IP属地：未知
4分 满意,ma****ly,"青龙洞在镇远镇子尽头的山崖上，在我看来是一处非常有意思的景点，不是因为其中的景点有多奇特，而是这整个建筑的布局是直上直下的。从入口进入，先是直上到高处的景点，向前参观不原路返回，在出口出离开的时候，也需要直下到出口。
但其实青龙洞还是比较特殊的，它是佛教、道教和儒家思想三教合一的集合地，传说中，张三丰曾经在这里修行过。
青龙洞果如其名，里面的六大景观、35座建筑，都是背靠青山、面临绿水，大部分都镶嵌在山崖下的洞壁里，也蛮有特色的。",2019-08-14,IP属地：未知
4分 满意,牛奶海,镇远的青龙洞是镇远古城的一个重要的景点，是依山而建傍河而立的一组建筑物，里面的内容很丰富的，外看的视野也是很漂亮的，夜景也是不错的。,2021-09-15,IP属地：未知
5分 超棒,真诚7577,贵州的镇远古镇比凤凰古城要美，背后多了山，商业气息也没那么浓[微笑]，白天夜景都相当美，河的两边还有好多好吃的，青龙洞的灯光效果真好,2019-09-20,IP属地：未知
4分 满意,马特莱周泰,镇远古城河边上的青龙洞，据说是光绪皇帝年间修建的，儒释道三家均在里面有道场。是中国三大悬空建筑群中其实之一，从上来沿着楼梯缓行。能登高到最高处，并且所有楼堂空间都能进去凭栏远望。不错的去处。,2023-10-29,IP属地：北京
4分 满意,快乐丹丹兔,青龙洞，镇远古城里，㵲阳河畔，号称是西南悬空寺，非常推荐去的一个地方，是三教集合之地，风景优美，上下需注意楼梯不大要注意安全，景区眺高可望镇远美景,2019-08-11,IP属地：未知
5分 超棒,以梦为马2018,青龙洞就在石屏山下，祝圣桥头，从镇上坐小巴到祝圣桥就行，其实步行溜达过来也是不远的，青龙洞号称入黔第一洞天，贵州省最大古建筑群，依靠山势悬空而建，规模不大但砖雕精美。,2018-08-10,IP属地：未知
5分 超棒,七月四月,镇远青龙洞景区，镇远著名景点，和另一个景点石屏山隔河……舞阳河，隔桥……祝圣桥，相望，青龙洞景区很壮观，建筑几乎都贴悬崖而建,2019-03-28,IP属地：未知
5分 超棒,匿名用户,真的是很不错的一家酒店，虽然中间有点小坎坷，但是很快就解决了。小管家服务真的是非常周到，很细致，有需要的东西都能很快送到，还给我们赠送了果盘和伴手礼。房间有干衣机，很方便，衣柜里还有冷藏冰箱，很不错。以后出差，旅行或者朋友来就锁定这家了。,2025-05-07,IP属地：云南
4分 满意,懒袜子哥哥-180,还可以，说是全国三大悬空建筑之一。如果去镇远古城玩，有时间可以去看看，如果特意去看就没啥意义，就是一个建在山壁上的道观，有三个崖壁建筑。最近在搞促销，门票半价，还是可以去看看，可以看到整个古城的S湾，还不错。人也不多。就在祝圣桥和石屏山旁边。,2024-10-18,IP属地：上海
5分 超棒,63****228,镇远之行必逛景点，景区很贴心，在外面沿河有专门的景区介绍，很详细，进去前建议先阅读一下，80请了一个导游，导游小姐姐讲解很不错，了解了更多故事，后来我又去了镇远博物馆，我觉得来镇远首先第一站应该是博物馆，这样再看景点就更有看头。另，🈶️些景在青龙洞拍更好看,2023-09-18,IP属地：贵州
4分 满意,牛牛辰,镇远古城最值得一去的景点。号称与恒山悬空寺齐名的悬空建筑群。即可以一览镇远美景，又可以欣赏中国古建筑之美。有时间，建议晚上也可以去转转，晚上点青龙洞在景观灯的鹰爪虾，气氛神秘中不失稳重大气，值得一游。,2021-09-21,IP属地：未知
4分 满意,天涯乐逍遥,青龙洞风景区由青龙洞、紫阳书院、中元禅院、万寿宫、祝圣桥、莲花亭等六个部分组成，有单体建筑35座，集儒、道、佛、会馆、桥梁及绎道建筑文化于一身，位于祝圣桥这里！,2019-09-25,IP属地：未知
4分 满意,136****4934,"镇远古城的夜景很美，灯光秀很靓，这里的餐馆晚上比白天热闹得多，特色菜豆花烤鱼还可以，有弹吉他唱歌的，繁华热闹，灯光下的河流中有游船经过，夜晚的镇远一定要体验一下。
白天的景色不如夜晚，去石屏山登高望远，有个明代的古城墙非常长的样子，体力限制没有走到城墙那头去，青龙洞在外面看建筑很漂亮，里面没啥好看的。",2019-09-15,IP属地：未知
5分 超棒,闻啼,"镇远古镇很热闹繁杂，但青龙洞绝对是个惊喜。
虽然里面的内容设置，对一个想申世遗的道教名洞而言，显得贫乏简陋而世俗。
不过，青龙洞半壁楼台半壁洞的建筑群落本身，却完全体现出天人合一的道家精髓，学建筑的人应该更感兴趣。
一边钻洞上楼，一边还想到了那些古老的、不会毁灭的、永恒的形式，想到了有关人的世世代代。
肠旺面，基本满足了我对传统黑暗料理的好奇，对座的人吃得津津有味，而我只吃了一口，闷油到现在。",2019-05-03,IP属地：未知
5分 超棒,克拉涅斯宋义,人少，安静，而且不要票，超级奈斯，适合一个人或者情侣来，静静体会自然的静谧。,2018-08-25,IP属地：未知
4分 满意,惊奇队长1,青龙洞建在悬崖峭壁之上，集儒、道、佛、会馆、桥梁及绎道建筑文化于一身，最具特色的是玉皇阁，紧贴青龙洞主洞口凌空而建，阁中有洞，形成了半壁楼台半壁洞的绝妙景观，地道的空中楼阁。,2020-06-10,IP属地：未知
4分 满意,selma1982,青龙洞位于镇远县城东峡街上，门票要60元，如果是学生票可以打到对折，在镇远古镇里上，这是一个很有名气的景点景点的样子，有点类似于悬空洞这种感觉，但是非常的古朴，只是现在游客比较多，商业化比较重。,2019-12-09,IP属地：未知
4分 满意,山在穷游,中国有很多的青龙洞 镇远也有一个 而且香火之类的还不错 青龙洞在镇远古镇的末端 登上青龙洞可以俯瞰半个镇远 整个的门票也不便宜 要60元 对于喜欢自然景观的朋友可以放弃,2018-06-07,IP属地：未知
5分 超棒,楠克先生,在青龙洞可以游玩不仅可以见识佛道儒三家的文化，还能见识崖壁上的建筑的美，最最重要的是在这里还能拍出很美的镇远风景。非常值得来的地方！,2022-08-17,IP属地：安徽
3分 不错,M12****940,青龙洞是镇远古城一个收费景点，景区可以的范围不大，慢慢玩1个小时就能游玩。景区主要是登山的台阶路，但体力强度不大。登上景区的楼阁看远处的古城非常好看,2018-12-12,IP属地：未知
5分 超棒,东哥,青龙洞！儒释道汇集之地，张三丰，王阳明待过的地方，几分灵气几分神奇！,2018-10-28,IP属地：未知
5分 超棒,_U3****5487,镇远古城刚一进去的一个景点，走台阶的，不高，走上来比较轻松，在上面可以俯瞰下面的景色，可以上来看看，还是挺不错的可以上来看看。,2021-07-22,IP属地：未知
5分 超棒,e33****01,不管从风景角度还是人文角度，青龙洞绝对是值得一去，强烈推荐的，镇远的精华大多都在青龙洞，真的值这个票价，佛教，道教，儒家文化三位一体，国内不多见,2024-03-25,IP属地：上海
5分 超棒,118****418,青龙洞景区位于镇远古城舞阳河畔，始建于明朝初年，紧临祝圣桥，由中元洞、紫阳洞、万寿宫、青龙洞组成，儒、释、道三教合一，是全国重点文物保护单位,2025-05-16,IP属地：贵州
5分 超棒,m230035m,洞古建筑群坐落在中国历史文化名城–镇远城东的中和山上，这里山势挺拔，悬崖峭壁，巨岩，洞穴和为一体，道，儒，佛，三种宗教的寺庙群生就山腰。,2020-01-16,IP属地：未知
5分 超棒,Jeep0070,青龙洞景区由几个景点组成，中元禅寺、文公祠、紫阳书院、万寿宫、青龙洞（吕祖殿、药师殿、玉皇阁），能登高眺望舞阳河、祝圣桥。景色很不错。,2025-03-06,IP属地：贵州
5分 超棒,e38****88,作为古镇的重要景点之一还是要看一看的。但是文字方面介绍不多、整个园子依山而建本就不大、感觉收费偏高。景色不错，,2021-04-21,IP属地：未知
4分 满意,景洪玛雅,佛教、道教、儒教三教合一并存、世界上唯一一座贴崖古建筑群；依山而建，与悬崖、古木、藤萝、岩畔、溶洞天然全成，融为一体，就是要爬上爬下，有些楼梯很陡而窄，粗粗游玩一个小时。,2018-08-13,IP属地：未知
5分 超棒,Prag,贵州镇远给我留下了美好的印象，青龙洞建在临河的悬崖峭壁上，古人真的很有智慧。该景点被收录在联合国教科文组织的世界文化遗产名录上。,2021-09-27,IP属地：未知
5分 超棒,路上50,还可以，青龙洞外面挺漂亮，里面内容不多，不过可以拍古城美景。石屏山比较高，我赶时间，花了半个小时封顶，能看到古城全貌，山顶还有古长城可以走，总体说是来古城玩推荐来。,2019-11-09,IP属地：未知
