评分,用户,评论详情,日期,IP位置
5分 超棒,JOY7799,原始生态风景由峻岭、峰林、幽峡、峭壁、森林、竹海、飞瀑、碧水、溶洞、仿古栈道、浮桥、云海、田园、原始植被、珍稀动植物等各具特色的景观组成。简直是一个天然的氧吧。,2019-04-12,IP属地：未知
4分 满意,M95****80,景区玩得还行，里面有好多吊桥，小孩很喜欢，但是观光车排队那里的工作人员简直态度恶劣，我们一行8人，想坐在一起，他硬是不让，而且那态度简直不可礼遇，这么好的景区，这员工管理还是有待提高，既然选择服务行业，就应该有专业的素质，这么大的景区面对的又不是一个人，真是丢重庆人的脸……我说要投诉，他还说尽管拍照,2018-07-30,IP属地：未知
5分 超棒,我从凤楼书院来,重庆不只有解放碑洪崖洞朝天门，还有幽深的黑山谷！植物茂密，种类众多。动物家园，珍稀无比。好一个清凉世界，好一派人与自然和谐共生的天堂！走进黑山谷，感受负氧离子的包围，这是大自然赋予我们的最好馈赠！,2024-10-29,IP属地：四川
5分 超棒,世界娜么好,景色超级好，瀑布、水特别多，还有浮桥吊桥体验。唯一就是景区标志不太好，不标注公里数，不人性化。南门进，走下坡，北门坐6公里电瓶车出，中间徒步大概三四个小时。,2020-05-21,IP属地：未知
4分 满意,M31****8242,林木掩映间小电车风驰电掣很惬意，五月的黑山谷还有一丝微凉，谷内空气清新，林木苍翠，前半程乘车后半程徒步大概三小时左右比较适合有老人小孩家庭，最后乘缆车上山，俯瞰谷内满足有惬意。,2019-10-02,IP属地：未知
5分 超棒,181****1364,第二次去了，要不是主城开过去要接近两个小时，真的想每个周末都来，带娃可以耍一天的地方，兼顾了户外、徒步和耍水。南门索道下站不久就开始有水，一路6km都有很多水，娃儿真的喜欢得不行，带娃的可以冲！,2024-09-18,IP属地：重庆
5分 超棒,M30****9774,因为去过峨眉，乐山，都江堰，所以对这里感觉不是特别新鲜，相比之前的经典，这里多了些仙气，因为人少，有山有水，山也青来水也秀，这是真的！空气在负离子体验区那很不错，赶上肚子疼，要不肯定要多待一会！,2019-11-10,IP属地：未知
5分 超棒,M28****6993,里面风景挺好的，有山有水，还有瀑布，夏天去的，确实很凉快，建议带帽子或伞，有的地方岩水，会把衣服打湿，我们全程走路走了几万步，脚都废了，下午四五点才出来，最好还是坐观光车吧,2020-11-25,IP属地：未知
4分 满意,Old farmer,黑山谷是一个很有趣味性的旅游景点，走进山谷穿过丛林，就能看到山上直流而下的飞暴瀑布，嗯，这里的风景还不错直接一游！有雾的山谷有种怕怕的感觉挺刺激，哈哈！,2019-06-06,IP属地：未知
5分 超棒,心安若素,景区北门在山底，没想到有4.3公里，差点把人走废了，进门坐观光车到叠翠屏，终于进入核心景区，景色宜人，前段凉爽，后段遇大雨，瀑布明显水量大增更有气势。,2021-08-12,IP属地：未知
5分 超棒,挖金子,非常不错，景色好，幽静神秘的景点，没有人挤人，人挨人，司机师傅也非常好，我们亲子游，比较慢，他一直等我们尽兴出来，没有催过一句，绝对要赞一个哈！！！！,2021-08-04,IP属地：未知
4分 满意,M46****188,黑山谷总体感觉一般般，与其他峡谷类似，除了瀑布溪流较多外，其他亮点不多！30元的电瓶车大约有6公里，性价比还算不错，就是不能直接坐到北门游客中心，还必须再坐5元景区大巴还可以，感觉有点麻烦！,2019-05-07,IP属地：未知
4分 满意,M22****3363,黑山谷景区景色很不错，景区由黑山谷，龙鳞石海组成，景区看点有丛山峻岭，峡谷，绝壁，森林，瀑布，溶洞，栈道，云海等，山上植被茂盛。,2020-05-16,IP属地：未知
5分 超棒,151****6340,空气好，负离子多，就是难得走。里面可以搬搬螃蟹，小孩玩的特别开心。观光车一定要做，要不然走到天黑都走不完，喜欢徒步的另外。,2021-04-19,IP属地：未知
5分 超棒,135****2721,同事推荐的去重庆值得一游的景点。里市区不是很远，一日游刚刚好。很美的一个景点，老少皆宜的休闲避暑好去处。我们这个季节去，游人很少，玩起来很爽。,2018-10-24,IP属地：未知
4分 满意, 冰蝶,黑山谷一直是我很想去的地方，这次来玩看了看景色，因为之前看了很多人的评价和攻略，所以我们是从南门进北门出的，我姐姐她们两口子因为脚不行，只从南门走到索道口就走不动了，她俩买票又坐回南门了，我和我老公一直步行走到观光车的地方才停下来，之前做了功课，所以我俩一点没吃亏，从南门进观赏了黑山谷最美的那段景色，步行差不多6点多公里走到观光车位置，乘坐观光车6公里到北门下，换乘的小巴士到游客中心才5块，我姐姐开车从南门到游客中心来接的我们，嘿嘿，少花了30块钱，因为坐小巴到南门要20块，只到游客中心5块，嘻嘻，就是天公不作美，时不时下雨，景区物价较贵，别的没买，就吃了一根煮玉米5块钱，又香又甜又糯！水和小食品自备比较划算！南门门口的雨伞好贵呀，到处卖5-10块一把，他们卖20一把！还是自备物品划算！总的来说这一趟旅行还是挺好的的，愉快！希望能给别的游客提供点有用的见意！,2024-08-11,IP属地：重庆
5分 超棒,gentleman1113,适合喜欢慢生活的人，和另一个景区奥陶纪是两种类型。环境和空气质量都很好。应该买齐门票，索道票，观光车票，还是大巴车票。大巴车要买到南门（如果从南门进），不要买到游客中心，距离很远。,2023-07-08,IP属地：重庆
4分 满意,M29****4180,"游客中心坐小巴士到南门
坐10分钟的索道，一直向下，就是很热
下了索道，千万不要买东西太贵了，一个甜筒12原价4元一个绿豆也要10元

出了站，高温天气顿感如此清凉！一股股冷风和山的气息扑面而来！顿感不是夏天！过了大峡谷就开始热了！

徒步13000后终于可以做方便巴士走完最后六公里！
腿脚不方便的老年人估计走不下来！

多处地带有滑坡痕迹，有的地方有铁网挡住后方来石！强烈建议如果有天气出现或前后出现下雨还是不要进去游玩！

最后感谢43℃的时候也能带来20℃的凉爽！和工作工作人员",2022-08-14,IP属地：重庆
5分 超棒,M15****172,十三年前去过一次，这次从南门进，北门出，是正确的选择。南门可以坐缆车，约一公里，把陡梯的略过，当然也可以不坐缆车，一直步行。南门开始走，基本是下梯阶，省力。从北门走，那就不行了。景色不错，两家人，走到北门电瓶车处，然后坐电瓶车到北门，这一段约6公里，车费30元，建设别省，要不走着太累。,2021-08-15,IP属地：未知
3分 不错,M59****813,我们是自驾游，选择的是南门进，北门出（是下坡路，比较轻松）。车的话建议停在游客中心，然后在游客中心乘坐去往南门的大巴车（15元／人），门票是在网上订的（80元/人），景区买票价格可能会有所差异，南门进去就可以乘坐缆车🚡，因为是下坡路，所以我们选择的是步行，可以近距离看到一个瀑布。景区比较凉快，适合夏季避暑，景区内游玩的地方较少。有一个灯儿晃桥，是一个有意思的体验地，其余很多地方都是吊桥，一路上特别多，晃得脑袋疼。个人感觉没有金刀峡好玩儿。景区最后一段路程可以乘坐观光车（30元/人），网上的价格是（28元/人），路上没有什么特别的风景，步行的话，差不多要一个多小时，挺远的，到了北门之后，还需要乘坐大巴车才能到游客中心（5元/人），景区基本上都是捆绑消费，体验感不高。,2020-08-10,IP属地：未知
4分 满意,_WeCh****446757,从南川开过去1个小时左右，后面三分之一都是爬坡山路，十一假日人也不算多，由于我们带了几个老人，索道又一会因为风大关闭一会又开，我们大概走了前面一半的7/1的路就折回了，用时走走停停大概半个多小时，山路石阶稍微有点抖，去之前要做好走至少6公路山路的准备！老人和小孩不建议带去,2019-10-07,IP属地：未知
5分 超棒,M33****5172,超赞，风景很好，特别是负氧离子体验区，泉水特别冰，炎炎夏日在那坐久了还会感到冷。重庆市内的话可以去四公里交通枢纽乘坐到万盛汽车站的车，一般一个半小时。到万盛汽车站后可直接乘坐113到黑山谷南门，南门有索道，但建议走路，可以体会更多美景。从南门进去走两三个小时可以到观光车乘坐地，建议这时乘车，因为后面确实没什么看头了，观光车乘坐到北门，可以花五元到游客中心乘车回万盛汽车站。黑山谷是个避暑的好地方！,2019-08-27,IP属地：未知
5分 超棒,💍Dear.Liu先森,景区的卫生环境和服务是我特别要点赞的，一路走来干净整洁，卫生设施布局合理，水龙头一开就是温水，是我游览的景区里最棒的。休息点的物价还算合理，随处都是服务人员的微笑，感觉很暖心。景区景色优美，绿意盎然，空气清新，适合热天来消暑。总之一级棒。,2019-04-06,IP属地：未知
5分 超棒,💍Dear.Liu先森,景区风景很美，环境卫生一级棒，是我所游览的景区里卫生条件最棒的。景区的价格也不贵，服务也很棒，一路都有清洁人员，安全人员做服务。风景很美丽，空气清新，值得一游。,2019-04-06,IP属地：未知
4分 满意,北风飘,消夏避暑地儿，亲水，缘溪而下，空气清新，鱼跳峡、野猪峡、猴跳峡，最宽不足10米，最窄处仅两米，采取浮桥、吊桥方式通行，具有挑战性。门票贵了。,2018-08-23,IP属地：未知
5分 超棒,135****9755,我们从北门到南门，索道在整个途中也算画龙点晴，陪同两个八十高寿的父母，有了这个索道，轻松俯看峡谷，既可做歇息，又变成行程中的亮点，点👍,2024-05-13,IP属地：贵州
5分 超棒,M26****5569,2021年5月2日，天气：阴。黑山谷前晚刚下过大雨，景区内瀑布水流马力全开，景色宜人。建议：南门入景区，从上往下游览。游览完后有大巴车可以坐回南门开车回家。,2021-05-06,IP属地：未知
5分 超棒,紫流苏2022,一个被埋没的知名度稍差的5A，个人相当喜欢，从北门进，一路下山，人不累，沿途看不完的各式瀑布，溪流，搭配蜿蜒小径和浮桥、吊桥，灯晃儿桥，观感和趣味性十足。,2022-05-05,IP属地：未知
4分 满意,叛逃世界的猪,意料之外的好，青山，绿水，满眼都是翠绿，空气清新，特别适合徒步（没想到黑山谷景区这么大，我们家平时缺乏锻炼，从🚠换了观光车，再换了大巴终于勉强算是走完了全程吧），静下心来徒步一天收获一定很大,2022-05-13,IP属地：未知
4分 满意,风之痕123123,黑山谷，原来和朋友同事去玩过两次，每次都恋恋不舍！这次和老婆携手再次故地重游，真的是浓情蜜意，别有一番甜蜜滋味在心头！值得一去再去！,2019-08-15,IP属地：未知
5分 超棒,SFC申花魂,黑山谷也是重庆这里很有名的风景区了，在这里玩的东西虽然不是很多但是风景真的是很漂亮，和武隆那里的喀斯特地貌不太一样，这里风景更好。,2019-07-15,IP属地：未知
4分 满意,M46****188,黑山谷总体感觉一般般，与其他峡谷类似，除了瀑布溪流较多外，其他亮点不多！30元的电瓶车大约有6公里，性价比还算不错，就是不能直接坐到北门游客中心，还必须再坐5元景区大巴还可以，感觉有点麻烦！,2019-05-07,IP属地：未知
5分 超棒,匿名用户,还行，旅游线路：先从南门坐单程缆车～步行3小时沿溪游览～到叠翠楼坐单程观光车到北门～北门坐单程大巴车返回南门，这样游览比较省力。,2024-06-23,IP属地：重庆
