评分,用户,评论详情,日期,IP位置
5分 超棒,快乐的美食家兔兔,因为时间较紧，就走马观花一番，以后有机会再来这里好好逛逛，这里的特色美食还是挺吸引人的，我们在（城南旧事）餐厅吃到了正宗的卤猪脚，太好吃了。有来这里的朋友们推荐在这家店品味特色美食啊！,2020-09-27,IP属地：未知
5分 超棒,M86****2349,青岩古镇给人一种时光倒流的感觉，古朴的街巷和历史悠久的建筑让人仿佛穿越回明清时期。景色方面，古镇依山而建，周围绿意盎然，宁静而美丽；趣味性上，街头小吃和传统工艺品展览极具地方特色，颇具吸引力；性价比上，相较于其他热门景点，门票价格适中，且购物、餐饮等价格也较为亲民，适合休闲游玩。,2025-04-21,IP属地：贵州
5分 超棒,tzy798798,"青岩古镇有许多好玩的地方，涵盖历史建筑、特色街道、民俗文化和美食体验等多个方面，以下是一些推荐：

历史建筑打卡

• 定广门：是青岩古镇的标志性建筑之一，也是古镇的南大门。城墙高大坚固，城门洞古朴厚重，站在城楼上可以俯瞰古镇全貌和定广湖美景，还能感受历史的沧桑变迁。
• 状元府：是贵州第一个文状元赵以炯的故居，建筑风格典雅，布局严谨，屋内陈列着与赵以炯相关的文物和资料，从中可了解其生平事迹和古代科举制度。
• 万寿宫：是一座具有江南风格的古建筑，宫内有戏台、正殿、配殿等建筑，木雕、石雕、彩绘等工艺精美，还经常举办一些文化活动和展览。
特色街道漫步

• 背街：是青岩古镇最具特色的一条石巷，路面的青石板经过几百年的冲刷、磨砺，已光可鉴人，街边都是层层片石垒起的院墙，是拍照出片的好地方。
• 明清街：是古镇最繁华的街道，沿街分布着众多商铺，有传统的手工艺品店、小吃店、茶馆等，可以在这里购买特色纪念品，品尝美食，感受古镇的烟火气。
民俗文化体验

• 地戏表演：青岩古镇的地戏是一种古老的民间戏剧形式，演员们头戴面具，身着戏服，在广场或空地上表演，内容多为历史故事和神话传说，表演风格粗犷豪放，充满了浓郁的乡土气息。

• 民族服装体验：古镇内有很多可以租赁民族服装的地方，挑选一套喜欢的苗族、布依族等民族服装，穿着拍照，沉浸体验少数民族文化。

特色美食品尝

• 青岩猪脚：又称状元蹄，是青岩古镇的招牌美食，用十余种香料小火慢煨卤制而成，肉质软糯，骨肉分离，蘸上特制的辣椒水，味道十分鲜美。

• 青岩豆腐：将豆腐果放在炭火上烤制，烤至外皮金黄酥脆，内里嫩滑，搭配辣椒、葱花等调料制成的蘸水，口感香辣可口。

• 玫瑰冰粉：在冰粉制作过程中加入玫瑰酱，再配上葵花仁、芝麻、果脯等配料，冰凉爽口，带有浓郁的玫瑰花香。",2025-04-02,IP属地：贵州
5分 超棒,tzy798798,"贵阳版“小长城”| 青岩古镇，攻略已备好！
青岩古镇，贵州四大古镇之一，位于贵阳市花溪，建于明洪武十年（1378年），原为军事要塞。青岩古镇距贵阳市中心约29公里，距今已有六百余年的历史。因明朝屯兵而建镇，以青色的岩石而得名，是一座因军事城防演化而来的山地兵城。有5座城门、4条正街、
26条小街和巷道遍布楼、台、亭、阁、寺、庙、宫、祠、塔、院等众多古迹。
主要打卡景点：
1、背街经过几百年的冲刷、磨砺的青石板路，已光可鉴人，如镜面般泛着青黑的光芒，让这里充满着独特的时空感与神秘感。2、城墙可眺望整个古城，城上打卡古镇俯拍，很带感（台阶很多，会比较累）3、万寿宫最早是由移居青岩古镇的八户人家集资而建，称八家祠，这里很具有军旅文化特色，可以来感受感受。
4、定广门四大城门中气势最为恢宏的一座，也曾是扼守贵阳南大门的第一座门户。5、周总理父亲故居抗日战争时期，周总理的父亲曾在这儿居住，不仅如此，还有邓颖超的母亲、李克农和博古（秦邦宪）的家属都曾在青岩这座古镇住过。6、文昌阁位于东街143号的文昌阁，占地面积800多平方米。建于明万历年间，乾隆年间重修，砖木结构，依山而建，为攒角重楼八角式是旧时读书人常去读书、聚会、祭拜文昌帝君的地方。
交通路线：贵阳市花溪区青岩古镇，自驾建议停北门主入口，停车位充足。（附近有花溪夜朗谷，可以早上去夜郎谷，中午去青岩古镇）
住宿推荐：花溪属于大学城，住的比较多，比较推荐住在景区里，好好感受一下古镇风采。
美食推荐：
猪脚、糕粑稀饭、豆腐圆子、玫瑰冰粉、冰杨梅。 #贵州   #贵州旅游   #贵阳旅游   #贵阳   #青岩古镇",2025-03-03,IP属地：贵州
5分 超棒,旅行家系我,"青岩古镇，位于贵州省贵阳市花溪区南部，距贵阳市中心城区29千米，距花溪城区12千米，为明清两代军事重镇。
青岩古镇城内面积3平方千米，景区规划总面积约5.8平方千米，街巷用石铺砌，民居也是石砌的围墙、柜台、庭院。镇容布局沿袭明、清格局，保存完好的朝门、腰门以及瓦屋面、重檐悬山、花木门，体现了明清时期的建筑风格。
青岩古镇4条正街、26条小街和巷道遍布楼、台、亭、阁、寺、庙、宫、祠、塔、院等众多古迹。
2005年9月，青岩古镇被建设部、国家文物局公布为第二批中国历史文化名镇",2025-03-01,IP属地：四川
5分 超棒,tzy798798,"以下是关于青岩古镇的介绍：

历史文化

• 悠久历史：建于明洪武十一年（1378年），有六百多年历史，历经多个朝代变迁，见证了贵州地区的历史发展，素有“南部要塞”“筑南门户”之称。

• 文化交融：汉族、布依族、苗族等多民族在此聚居，建筑风格、民俗文化、传统美食等相互融合，形成了独特的地域文化特色。

建筑风貌

• 明清建筑瑰宝：古镇内明清古建筑保存完好，寺庙、楼阁雕梁画柱，飞角廊檐相间，建筑类型丰富，有军事建筑、宗教建筑、公共建筑、民居等，是研究明清建筑的重要实物资料。
• 特色建筑元素：青石板铺就的街道、青瓦屋顶、精美的门罩、腰门、垂花门等，以及门罩上的雕工、挑檐枋制成的象鼻形、蝴蝶形雀替等，展现出精湛的工艺和独特的地方特色。

旅游景点

• 城门城墙：定广门是青岩古镇的标志性建筑之一，采用重檐歇山式顶木结构建筑，气势恢宏，见证了古镇的历史沧桑与军事重要性。
• 石牌坊：现存三座石牌坊，如赵理伦百岁坊，雕刻精美，造型古朴典雅，具有很高的艺术价值。
• 名人故居：状元府是贵州第一个文状元赵以炯的故居，大院门前“琴鹤谱志，论语传家”的对联蕴含着主人的志愿，建筑风格为典型的明清四合院。
• 背街：位于南街与西街之间，是保存最久的石巷，已有300多年历史，所用石材为当地页岩，由糯米浆、生石灰和黄沙粘合砌成，是古镇的一道亮丽风景线。
特色美食

• 青岩卤猪脚：选用当地猪蹄，经独特卤制工艺制成，色泽红润，皮滑肉嫩，肥而不腻，搭配特制蘸水，味道十分美妙。

• 青岩辣子鸡：以当地土鸡和特制辣椒为原料，鸡肉鲜嫩多汁，辣味浓郁，色泽红亮，是一道极具地方特色的美食。

• 青岩糕粑稀饭：糕粑细腻，稀饭浓稠，加入玫瑰糖、芝麻、花生等佐料，香甜可口，口感丰富。

民俗活动

• 庙会：在春节、元宵等传统节日会举办庙会，有舞龙、舞狮、花灯等表演，热闹非凡，吸引众多游客和当地居民共同参与。

• 祭祀活动：古镇内的寺庙、祠堂会举行祭祀祖先、神灵等活动，如文昌阁的祭文昌帝君活动，体现了当地居民对传统文化的传承与尊重。",2025-03-01,IP属地：贵州
5分 超棒,tzy798798,"以下是对青岩古镇的点评与种草，让你全方位了解这个充满魅力的地方：

历史文化底蕴深厚

• 悠久历史：青岩古镇建于明洪武十一年（1378年），有六百多年历史，历经多个朝代变迁，见证了诸多历史事件，如青岩教案、太平军进攻等，是研究明清历史和贵州地方史的重要实物资料。

• 文物古迹丰富：古镇内有26条小街、4条正街，密布着一宫、一院、二祠、三洞、五阁、八庙、九寺等30多座庙宇祠堂，还有古城墙、石牌坊、名人故居等，这些古建筑工艺精湛，文化内涵丰富。
建筑风格独特

• 明清建筑风貌：古镇以青石铺街、青石垒墙，房屋多为木柱、木板结构，屋面是青石片瓦和青色布瓦，沿袭明、清建筑风格，寺庙与楼阁雕梁画柱、飞角廊檐相间，整体建筑布局与自然地形完美结合，形成了独特的山地建筑风貌。

• 特色民居建筑：青岩民居的堂屋门、腰门、朝门等在装修上具有鲜明的地方特点和浓郁的民族特色，如门罩上的垂花门、象鼻形挑檐枋、蝴蝶形雀替等雕刻，以及朝门前青石板上雕刻的蝙蝠、古钱等图案，都寓意着吉祥美好。

自然景观优美

• 山水相依：古镇三面环水、一面靠山，周边有连绵起伏的山峦、清澈见底的溪流和碧绿的田野。青岩河水从中流过，为古镇增添了灵秀之气，自然景观与人文景点相得益彰，宛如一幅美丽的山水画卷。

• 生态良好：古镇所在的花溪区生态环境优越，空气清新，负氧离子含量高，是休闲度假、放松身心的好去处。

特色美食丰富

• 青岩猪蹄：又称状元蹄，是青岩古镇的招牌美食，选用优质猪蹄，经独特工艺卤制而成，色泽红润，皮滑肉嫩，肥而不腻，蘸上胡辣椒蘸水，味道十分美妙。

• 糕粑稀饭：由葛根粉、糯米等制成，搭配桂花酱、花生等配料，香甜可口，口感丰富，既可以作为早餐，也可以当作小吃充饥解馋。

• 米豆腐：以大米为原料制作而成，切成小块，加入酱油、醋、辣椒、葱花等调料拌匀，吃起来爽滑可口，酸辣开胃。

旅游设施完善

• 交通便利：青岩古镇距贵阳市市中心29千米，位于贵阳市1小时经济圈内，有多种交通方式可供选择，无论是自驾还是乘坐公共交通都十分方便。

• 配套齐全：古镇内有各类客栈、酒店，能满足不同游客的住宿需求。此外，还有众多餐馆、小吃摊、商店等，为游客提供餐饮、购物等服务。",2025-01-26,IP属地：贵州
5分 超棒,tzy798798,青岩古镇啊，真的是个超赞的地方呢！它就像一本活生生的历史教科书，每一步都踏着岁月的痕迹。那些古老的城墙、寺庙，还有特色的石板路，都让人仿佛穿越回了那个时代。而且啊，那里还有很多传统的手工艺品和美食，让人目不暇接，流连忘返。总之，青岩古镇绝对是个值得一去再去的好地方！,2024-10-19,IP属地：贵州
4分 满意,小企鹅粑粑,"携程买的是套票24元一位，我们从西门进。结果说无法兑换，我就退了携程的，现场买票，实际门票只要5元一位，套票完全没必要，套票里含的有些没开，有些你也不一定去。建议大家现场买就行了。5元么很便宜。
早上去人少点，走走转转还不错。中午人就很多了，。就是普通的古镇，反正都是商业化的，估计全国的古镇都差不多。可以走稍微背街的地方，也还可以。
里面到处都有卤猪脚，我们中午随便找了一家不是主路的，味道很好，28元一斤。还吃了玫瑰冰粉，耙糕稀饭，味道都不错，价格适中。反正里面吃饭不愁，但是中午我们看主街上的饭店都很挤，估计得排队啥的，建议去背后找，多的很。

我们只逛了西门到东门，人多就没逛了，体验下就好。没有多特别。似乎没必要逛完哈哈。",2020-08-15,IP属地：未知
5分 超棒,见花花,这些年去过不少古镇，很多古镇基本是重新修复，建筑新而不古，徒有虚名而已，青岩古镇例外，里面保存了不少比较完好的古建筑，布局也有特色，不过商业化气息也是非常浓厚，秘制猪脚店铺最多，味道还不错吃,2021-01-01,IP属地：未知
5分 超棒, ࿐ཉི Lily ཉི࿐,在青岩古镇的小巷子里闲逛，走走停停，与街坊聊聊天，看看游客漫画写真，尝尝青岩猪手，感觉时间都慢了半拍呢～,2024-11-30,IP属地：广东
5分 超棒,噼里啪啦,"600多年的贵州青岩古镇，依山傍水，错落起伏，掩映在峻岭之间。蜿蜒的窄巷，参差的石板，无声地记述着在这里繁衍生息的布依族、苗族的久远历史。

当地民居，常见一种木质结构的房前挑檐枋，俗称象鼻木雕，象鼻形状，线条朴拙，有力而硕美。街上的一些店铺，仍沿袭木板开门的古法。清晨，店主们将活动木板拆下，临街的店铺一面大开，在恬静中静静地期待客人们的光临。

万寿宫后，有一条深深的小巷：背街。这条街很窄，两侧院墙用石板堆砌，层层而垒，似乎每一条细缝里，都藏着历史的记忆。石板缝里，滋生出青藤，郁郁葱葱，让小巷显得格外幽静。路面的青石板，经百年冲刷、磨砺，泛着青黑的光亮。



在青岩，有很多不起眼儿的美食，都是寻常百姓普通人家餐桌上的常备之餐。卤猪蹄和玫瑰冰粉是我的最爱。我的好友一农兄得知我到了青岩，特发来微信，叮嘱我一定要尝尝青岩卤猪蹄。

清晨7点多，阳光洒满了安静的街巷。我走到西门外，正好看见一个卤猪蹄小店卸板开张。一个面色红润，扎着牛角辫子的姑娘，里里外外忙络着，把绛红色的卤猪蹄摆好。她的嘴角挂着希望的欣喜，盼望着新的一天带给她的收获。姑娘热情地招呼我坐下尝尝，随手给我端了一碗刚熬好的豆浆。

别小看这平常的菜食，它还有一段盛满了温情的传说呢。清末青岩人赵以炯寒窗十年，苦读诗书。赴京赶考的前一天，妈妈特意为他卤制了一锅猪蹄，带给他路上充饥。赵以炯不负母望，金榜题名，荣登榜首，高中状元。此后，青岩人把卤猪蹄喜称“状元蹄”。

生活中总是这样，一些司空见惯的事儿，背后总有不为人知的故事。这些故事，记载着命运的艰辛，承载着生活的希望。当我们品尝着平凡的美食，当我们游走在蜿蜒的小巷，那些被人们传颂着的故事，也在悄然陪伴着我们。这些故事，犹如姑娘烹饪灶台上的炉火，跳跃着火光，燃了又灭，灭了又燃，岁月就这样延续着，如同每天升起的旭日，落下的余晖。生命，生生不息。

青岩，隐藏在大山之中。古朴的民风，与苍郁的丛林一样，永远生机勃勃。",2019-07-31,IP属地：未知
5分 超棒,薰衣草四叶草,这里是一个古镇，离贵阳不远，玩一天即可，卤猪脚是这里的特色小吃，味道不错,2025-03-29,IP属地：江苏
5分 超棒,旅途中的小江山,很不错的古镇，保留了许多明清建筑。青岩猪蹄味道不错。挺有历史气息的。,2024-11-06,IP属地：天津
5分 超棒,🌹岁岁年年🌹,来青岩一定要品尝当地特色的小吃哦，卤猪蹄，鸡辣椒，豆腐乳，辣椒油炸后制成干香脆的香辣脆，每一种都吸引人尝一尝。长长的街道一家挨着一家，每一家的味道都不错，又小有区别，就看你喜欢哪种口味。资深吃货都有自己定点的美食店哟。,2020-04-08,IP属地：未知
5分 超棒,M15****684,         青岩古镇是贵州四大古镇之一，是国家5A景区，位于贵阳市花溪区。历史是是重要的军事要塞。是我游玩过的古镇中最具特色的古镇。我爱青岩。多年来，我游玩的古镇有周庄、乌镇、大理、丽江、凤凰等，这些古镇各有千秋，而青岩古镇与他们相比确实与众不同，主要体现在以下几方面：第一，历史悠久，青岩古镇建于明清时期，有600多年的历史。第二，地理位置优越，位于贵州省中部，是重要的军事艳塞，是贵州的门户，历史上起到了保护贵州免受战乱毁灭的重要作用。第三，青岩古镇上所有建筑群保护的很好，建筑最重要的材料就是“”石头““青瓦””和“石雕”“木雕”，由于年代久远，很多石头风化了，拍出的照片别具一格，很有年代感，青岩古镇的建筑风格是“间”与“四合院”结合的，古色古香很有味道。第四，青岩古镇上有一道靓丽的风景就是海百合。海百合是距今2.3亿年的活化石，由一种无椎体动物演变形成，具有很好高的观赏性及收藏价值，以前只看过恐龙化石，这次在青岩古镇真是开了眼界，看了世界上稀罕的海百合化石，不虚此行。第五，青岩古镇美食丰富，最有代表性的就是卤猪蹄，玫瑰冰粉，糕粑稀饭，豆腐圆子，酸梅汤等，商业氛围很浓，这点全国的古镇都一样。不过青岩有一样商品很特别，就是腊肉石，因外形酷似腊月份千家万户腌制的腊肉，所以称它为腊肉石。觉得非常罕见，于是买了一块给女儿做礼物。,2019-09-08,IP属地：未知
5分 超棒,LILLYYYYY,青岩古镇是贵州四大古镇之一。位于贵阳南郊的花溪区。距离贵阳27公里。从市中心打车过去， 30分钟， 80元。 也有公交车直达， 需要75分钟， 中间停靠站点多。但返程， 公交车210就格外重要了。车站在古镇的西城门。 我和丫头早晨八点到达古镇， 两点离开。玩得非常尽兴， 节奏缓慢。品尝古镇美食， 最值得一提的是： 赵以炯状元。光绪年间中状元。 我到现在也存在偏见， 认为云贵没有很深的文化， 比较蛮荒。居然有赵以炯状元。看图吧！,2019-08-14,IP属地：未知
4分 满意,e05****29,有东西南北四个城门，南门也是定广门最有气势的城门。在古镇里可以边吃边逛，豆腐圆子、糍粑稀饭，青岩猪脚都是当地特色小吃。,2024-11-03,IP属地：上海
5分 超棒,m73****38,青岩古镇是贵州四大古镇之一，已经有些历史了，在古代曾经是军事要塞，贵州历史上第一个文状元赵以炯就是青岩古镇的，他的故居在古镇的状元街。在到古镇的路上，司机告诉说卤猪蹄是古镇的餐饮特色，在古镇上可以看到家家都卖卤猪蹄，中午吃饭的时候，我们还专门点了卤猪蹄的。景色不错，,2020-09-02,IP属地：未知
5分 超棒,LV426,"青岩古镇位于贵阳市花溪区，至今已有600多年的历史，古镇始建于明洪武十一年，因明朝屯兵而建镇，以青色的岩石而得名，是一座因军事城防演化而来的山地兵城，素有贵阳“南大门”之称。
走进青岩古镇，随处可见青岩卤猪脚，又名状元蹄，还可以真空包装，方便游客带回自己家中。在半亩方塘附近，有很多客栈民宿，看起来很精致的样子，住在这里一定很惬意吧！
古镇属于山地地形，有高有低，还有一段颇似长城的城墙，爬上去可以看到古镇全貌。我们和老人同行，再加上疫情还没有完全过去，衙门和寺庙都没有开门，很遗憾没有将古镇的景点都游览到。",2020-04-10,IP属地：未知
5分 超棒,莺语花儿,这是青岩古镇最有名的状元蹄我们一行人走过长长的古镇，在邻里满目的状元蹄饭店中穿梭，最后在王万妈卤猪脚饭店。我们是慕名来到这家饭店。点了4斤状元蹄、一盘蒜容灰灰菜（一种当地野菜），还有他们的特色玫瑰糖糍粑稀饭。都很有特色。,2019-06-22,IP属地：未知
5分 超棒,zbwjp,青岩古镇驻车挺好，车少晚上休息特别安静，古镇小吃也很多，当地特色炸土豆可以试试😆牛肉粉也不错哦,2025-05-22,IP属地：四川
5分 超棒,iKun～～,青岩镇位于贵州省贵阳市南郊29公里，是花溪区南郊中心集散地 。2016年10月14日，青岩镇被列为第一批中国特色小镇。2017年2月25日，被列为国家5A级旅游景区。,2023-03-04,IP属地：上海
3分 不错,M56****7188,景点商业化非常高，吃与购的比例大于景点的游览，这可能是这个景点最不值得推荐的点了，这个景点以状元为文化底色，但没有感受到足够的笔墨味，反而有猪蹄与其相关，这个层面，不得不说性价比不高，如果只想找个吃和购较为集中的地方，这个景点还可以哦。,2024-08-12,IP属地：贵州
5分 超棒,好景致,青岩古镇位于贵阳城南30公里，是明清时期连接黔桂要冲的重要军事重镇，此驿道控制着贵阳的粮道，当年“米三日不至，省城即成粮荒”。雄关漫道，沿石级而上，城楼高耸、巍峨。古驿道依稀可见，弯曲起伏在田野之中。抗战时期，中共要员的家人亲属在此避难。小镇4街、26巷遍布楼、台、亭、阁、寺、庙、宫、祠、塔、院等众多明清古迹。各式风情民宿也为今人休闲静养提供绝佳幽静的环境。,2023-08-23,IP属地：北京
5分 超棒,卜一样的旅行,青岩古镇，贵州四大古镇之一，位于贵阳市南郊，建于明洪武十年（1378年），原为军事要塞。青岩镇因附近多青色岩峰而得名，古为屯田驻兵之地。明崇祯十一年，旅行家徐霞客经过青岩，曾在游记中写道：“青岩其城新建，城中颇有瓦楼街市，是贵省南部要害,2020-09-04,IP属地：未知
4分 满意,CD云上,来了贵阳好几次了，从来都是吃了酸汤鱼就跑了，从来没有逛过贵阳的景点，这次自驾回程的路上定的酒店正好距离青岩古镇不远，第二天早上一退房就过来看看，可能是来的很早，基本没有啥子人的，停车很方便，小小的古镇逛起来还挺有意思的，感觉是古代的一个要塞，延山而建，远看有点像长城，由于早上游客不多，觉得这个古镇还挺舒服的，值得前来打卡。,2019-07-12,IP属地：未知
4分 满意,小小导游爱旅游,青岩古镇始建于明代，原为军事要塞，镇内完好地保存了大量明清时期的古建筑。走进古镇，仿佛穿越回了那个繁华的古代，石板路上的每一块石头都记录着历史的沧桑。,2024-12-22,IP属地：江苏
5分 超棒,爱玩的野孩子,"青岩古镇，一次穿越时光的漫步。古镇保留了大量明清时期的建筑，石巷狭窄而幽深，每一砖一瓦都透着历史的厚重。走在青石板路上，仿佛能听到马蹄声和往昔的喧嚣。

参观了几座寺庙，香火虽不如往昔旺盛，但那份宁静与庄严依旧让人心生敬畏。特别推荐定广门，站在城楼上远眺，古镇风貌尽收眼底，视野开阔，心旷神怡。

小吃也是亮点，玫瑰糖香甜不腻，猪脚软糯入味，价格亲民，味道地道。逛累了，找家茶馆坐坐，品一口当地清茶，看窗外人来人往，好不惬意。

整体而言，青岩古镇是一个值得慢游细品的地方。不论是古建筑爱好者，还是寻味而来的食客，都能在这里找到属于自己的那份静谧与满足。不虚此行，强烈推荐给喜欢历史文化的朋友们。",2025-01-19,IP属地：贵州
5分 超棒,fcy911,"青岩古镇，位于贵州省贵阳市南郊花溪区，是贵州省的四大古镇之一。这里原来是军事要塞，因明朝初年，屯兵于此，而逐步建镇，这里以青色的岩石而得名“青岩”。青岩古镇里有许多明清古建筑，楼阁画栋雕梁。
来此处，有一美食不可不尝，那就是青岩卤猪脚，又名“状元蹄”。该猪蹄，需十余种名贵中药入味，经文火温煨，精心卤制，食用时时辅之以青岩特产的双花醋调制蘸汁。肥而不腻，酸辣味美。有话云“游青岩古地，品青岩美蹄”。",2022-01-19,IP属地：未知
5分 超棒,西西是我,"📍详细地址：青岩古镇位于贵州省贵阳市花溪区

🚗交通攻略：青岩古镇距市区约30公里，适合开车前往，大概一个小时车程，古镇大门外有停车场，方便停车。

🕙开放时间：景点8:30-18:00，古镇全天开放。

💰门票价格：进入青岩古镇收费10元，景区套票价格80元/人，可以参观景点。

🌟亮点特色：青岩古镇至今已有600多年的历史，人文历史底蕴深厚，保留了许多工艺精湛的明清古建筑，牌坊、寺庙、楼阁、商铺等交错密布，布局紧凑。古镇人文荟萃，有历史名人如清末状元赵以炯（贵州历史上第一个文状元）。

✅历史背景：青岩古镇始建于明朝初年，因明朝屯兵而建镇，以青色岩石而得名，是贵阳“南大门”，地理位置极其重要。后经多次修筑扩建，改为石砌城墙，有东、西、南、北四座城门。南城墙最为壮观险峻，有一段非常陡峭，登上可俯瞰整个古镇和定广湖。

👍最推荐：青岩古镇里，古建筑比比皆是，有南门外的“周王氏媳刘氏节孝坊”、南门内的“赵理伦百寿坊”和北门外的“赵彩章百寿坊”，班麟贵土司祠、赵国澍祠，有赵以炯状元府、青岩书院等。背街是青岩最具特色的一条小巷，路面的青石板经过上百年的磨砺，变得异常光滑。

❤推荐理由：状元府值得仔细参观，这座老宅是贵州第一个文状元赵以炯的故居，大院门前是一副对联“琴鹤谱志，论语传家”，颇有书香风范。其中一个展厅用3D呈现了一段光绪皇帝和赵以炯对对联的故事，很有意思。上联：东启明，西长庚、南箕北斗，谁能为摘星汉？下联：下联“春牡丹、夏芍药、秋菊冬梅，臣愿作探花郎。

🍽餐饮推荐：来青岩古镇必吃卤猪脚，又名状元蹄，推荐北门附近的金必轩。还有成有王记的杨梅汁，15元一杯，古镇统一价。其他小吃就是豆腐圆子、糕粑稀饭、米豆腐、冰粉，好吃不贵。还有文创冰棍，适合拍照。

📌小Tips：整个古镇逛下来也要4-5个小时，还有一段城墙爬，一定穿运动鞋。傍晚时分登上南城墙景色最漂亮。",2021-08-09,IP属地：未知
5分 超棒,lyn0919,青岩古镇里有寺院还有道观，慈云寺。清康熙年间建，嘉庆三年(1798年)重修，最早并不是一座道观，而是江西会馆，为南来北往的商贾之所，后来改造为道观。，现在是贵州会馆。天主教堂也不外其中，青岩古镇的老百姓为了纪念清同治年间青岩团务总理赵国澍（字慰三，又作畏三）而建此之专祠，赵国澍四处剿匪，累立战功，威信极高。,2021-03-07,IP属地：未知
4分 满意,腥涩的海风,青岩古镇，好像是贵州四大古镇之一吧，走了一圈，真的没有那种悠闲的感觉，也很可惜因为去的时候下大雨没能实现赤水河谷之行，到了贵阳就去了青岩，走走看看到此一游了，所幸人不太多，中规中矩吧。倒是小吃有点特色，可以体验下。,2020-11-07,IP属地：未知
5分 超棒,chaojile,青岩古镇建于明代，与镇远，丙安，隆里并称为贵州四大古镇。古镇依山就势，有四座城门。最有特色的是背街，一条石巷，路面的青石板经过几百年的冲刷，磨砺，己光可鋚人，如镜面般泛着青黑的光芒，给街巷带来一种独特的时空感与神秘感。,2020-06-03,IP属地：未知
5分 超棒,小麦的美食世界,"青岩古镇，离贵阳市区一小时车程的一座古朴小镇，是贵州四大古镇之一，以卤猪蹄、鸡角辣而在贵州出名，许多贵阳人也会专门驱车前来品尝
景点：青岩古镇
地址：贵阳是青岩古镇
交通：滴滴市内打车，车程约一小时，单程费用100元左右
推荐理由：远离城市的喧嚣，寻一个古朴清净的小镇，是贵州四大古镇之一，以一条老街作为主要道路，再辅以一些岔路，也许是岁月的洗刷，每一块石板路都油光发亮映得出倒影～沿街基本都有在卖卤猪蹄的，看了必吃榜推荐的金必轩，门口现卤的猪蹄十分诱人，品尝一下觉得卤的入味好吃，胶原蛋白满满，而且价格实惠～吃过饭可以散步古街，等待傍晚的到来，欣赏古镇夕阳下的美～这边的店家同样保持着古朴的作息，不会因为游客的到来而改变，许多店家都是营业到晚上六点就打烊关店了，要抓紧时间哦～",2019-12-01,IP属地：未知
4分 满意,牧狗狗,贵阳青岩古镇是个很不错的古镇，值得去看看。到贵阳的当天下午就公交车过去很方便。镇子有重新修葺的古城墙，镇子里的建筑也保存得很好。青岩猪脚真是好吃，我们不吃这东西的朋友也喜欢的吃了好几块。青岩豆腐干也是一绝不错的,2018-06-18,IP属地：未知
5分 超棒,海洋之心0207,青岩古镇，石板路长，古韵悠长。白墙黛瓦，流水潺潺，岁月静好。漫步其间，感受历史沉淀，享受宁静时光。,2025-04-03,IP属地：河北
3分 不错,朝霞天下,我只买了10元的门票，套票是60元。感觉就是购物一条街，苗族服饰、萝卜干、银饰品、猪脚……。难道购物还🉐️先买票？真心不应该是5A景区。,2023-04-22,IP属地：贵州
4分 满意,sculptor,贵州的青岩古镇是一个有六百多历史的古镇，现在是贵州四大古镇之一 。青岩古镇位于贵阳市南郊，曾经是抗战时期浙江大学西迁的办学点之一。,2021-04-11,IP属地：未知
5分 超棒,锦瑟e记忆,很值得一去再去的古镇，2021年再次打卡避暑圣都，游贵阳青岩古镇，古镇背街有着600年的历史，青石板被岁月磨得光洁滑亮，是最美保留最长的古街，是电影寻枪记的拍摄地。,2022-01-11,IP属地：未知
5分 超棒,不做牧云,"青岩书院，为明清时期培养人才的重要场所，曾培育出众多杰出人才，建筑风格古朴典雅，环境清幽宁静  。
班麟贵土司祠，为纪念班麟贵土司而建，他在青岩古镇的发展历程中有着重要贡献，祠内建筑风格独特，保存了许多珍贵的历史文物和资料  。",2024-12-03,IP属地：江苏
5分 超棒,老头Online,贵州四大古镇之一  也属于贵阳打卡点之一吧  从市区开车大概40分钟左右  古镇里面有私人的停车地方  10元一次  古镇比较大   登城墙量力而行  在古镇里兜兜吃吃大概两个多小时  古镇不用门票  里面还有一些景点有兴趣可以买套票进去看下  好像是60元。,2023-06-29,IP属地：贵州
5分 超棒,午🐴,"＂青岩古镇＂位于贵阳市花溪区，为明清两代军事重镇。因青岩地处广西入贵阳的主驿道中段，是交通要道，又是兵争之地。明洪武十一年（1378年），明军在此驻军屯田，逐渐发展为军民同驻的青岩堡。后经数百年来多次整修扩建，由土城而逐渐成为街巷纵横错综的石城。古镇城墙蜿蜒逶迤，城内巷道交错，青石板路幽静曲折。
古镇文化底蕴深厚，佛教、道教、天主教、基督教四教并存。并建有九寺、八庙、五阁、二祠、二宫、一院、一楼、石牌坊、城墙等古建筑群，古韵悠悠。古镇民风淳朴，独具特色的地方特产闻名遐迩，值得到此一游。",2022-10-26,IP属地：北京
